drug	organism	mg_per_L	count
Cefixime	Yersinia enterocolitica	2	15
Cefixime	Enterobacter cloacae	4	31
Cefixime	Escherichia coli	4	11
Cefixime	Escherichia coli ATCC 25922	4	0
Cefixime	Escherichia coli NCTC 13846	4	0
Cefixime	Haemophilus influenzae	4	1
Cefixime	Haemophilus parainfluenzae	4	0
Cefixime	Klebsiella aerogenes	4	3
Cefixime	Klebsiella oxytoca	4	0
Cefixime	Klebsiella pneumoniae	4	3
Cefixime	Moraxella catarrhalis	4	0
Cefixime	Neisseria gonorrhoeae	4	0
Cefixime	Proteus mirabilis	4	1
Cefixime	Proteus vulgaris	4	0
Cefixime	Serratia marcescens	4	6
Cefixime	Staphylococcus aureus	4	51
Cefixime	Staphylococcus saprophyticus	4	0
Cefixime	Streptococcus agalactiae	4	0
Cefixime	Streptococcus pneumoniae	4	193
Cefixime	Streptococcus pyogenes	4	0
Cefixime	Yersinia enterocolitica	4	14
Cefixime	Enterobacter cloacae	8	15
Cefixime	Escherichia coli	8	7
Cefixime	Escherichia coli ATCC 25922	8	0
Cefixime	Escherichia coli NCTC 13846	8	0
Cefixime	Haemophilus influenzae	8	0
Cefixime	Haemophilus parainfluenzae	8	0
Cefixime	Klebsiella aerogenes	8	3
Cefixime	Klebsiella oxytoca	8	0
Cefixime	Klebsiella pneumoniae	8	3
Cefixime	Moraxella catarrhalis	8	0
Cefixime	Neisseria gonorrhoeae	8	0
Cefixime	Proteus mirabilis	8	0
Cefixime	Proteus vulgaris	8	0
Cefixime	Serratia marcescens	8	2
Cefixime	Staphylococcus aureus	8	682
Cefixime	Staphylococcus saprophyticus	8	3
Cefixime	Streptococcus agalactiae	8	0
Cefixime	Streptococcus pneumoniae	8	201
Cefixime	Streptococcus pyogenes	8	0
Cefixime	Yersinia enterocolitica	8	3
Cefixime	Enterobacter cloacae	16	71
Cefixime	Escherichia coli	16	4
Cefixime	Escherichia coli ATCC 25922	16	0
Cefixime	Escherichia coli NCTC 13846	16	0
Cefixime	Haemophilus influenzae	16	0
Cefixime	Haemophilus parainfluenzae	16	0
Cefixime	Klebsiella aerogenes	16	26
Cefixime	Klebsiella oxytoca	16	0
Cefixime	Klebsiella pneumoniae	16	2
Cefixime	Moraxella catarrhalis	16	0
Cefixime	Neisseria gonorrhoeae	16	0
Cefixime	Proteus mirabilis	16	0
Cefixime	Proteus vulgaris	16	0
Cefixime	Serratia marcescens	16	14
Cefixime	Staphylococcus aureus	16	486
Cefixime	Staphylococcus saprophyticus	16	8
Cefixime	Streptococcus agalactiae	16	0
Cefixime	Streptococcus pneumoniae	16	380
Cefixime	Streptococcus pyogenes	16	0
Cefixime	Yersinia enterocolitica	16	0
Cefixime	Enterobacter cloacae	32	1
Cefixime	Escherichia coli	32	4
Cefixime	Escherichia coli ATCC 25922	32	0
Cefixime	Escherichia coli NCTC 13846	32	0
Cefixime	Haemophilus influenzae	32	0
Cefixime	Haemophilus parainfluenzae	32	0
Cefixime	Klebsiella aerogenes	32	2
Cefixime	Klebsiella oxytoca	32	0
Cefixime	Klebsiella pneumoniae	32	6
Cefixime	Moraxella catarrhalis	32	0
Cefixime	Neisseria gonorrhoeae	32	0
Cefixime	Proteus mirabilis	32	0
Cefixime	Proteus vulgaris	32	0
Cefixime	Serratia marcescens	32	1
Cefixime	Staphylococcus aureus	32	37
Cefixime	Staphylococcus saprophyticus	32	22
Cefixime	Streptococcus agalactiae	32	0
Cefixime	Streptococcus pneumoniae	32	572
Cefixime	Streptococcus pyogenes	32	0
Cefixime	Yersinia enterocolitica	32	0
Cefixime	Enterobacter cloacae	64	2
Cefixime	Escherichia coli	64	3
Cefixime	Escherichia coli ATCC 25922	64	0
Cefixime	Escherichia coli NCTC 13846	64	0
Cefixime	Haemophilus influenzae	64	0
Cefixime	Haemophilus parainfluenzae	64	0
Cefixime	Klebsiella aerogenes	64	0
Cefixime	Klebsiella oxytoca	64	0
Cefixime	Klebsiella pneumoniae	64	0
Cefixime	Moraxella catarrhalis	64	0
Cefixime	Neisseria gonorrhoeae	64	0
Cefixime	Proteus mirabilis	64	0
Cefixime	Proteus vulgaris	64	0
Cefixime	Serratia marcescens	64	1
Cefixime	Staphylococcus aureus	64	37
Cefixime	Staphylococcus saprophyticus	64	20
Cefixime	Streptococcus agalactiae	64	0
Cefixime	Streptococcus pneumoniae	64	187
Cefixime	Streptococcus pyogenes	64	0
Cefixime	Yersinia enterocolitica	64	0
Cefixime	Enterobacter cloacae	128	0
Cefixime	Escherichia coli	128	1
Cefixime	Escherichia coli ATCC 25922	128	0
Cefixime	Escherichia coli NCTC 13846	128	0
Cefixime	Haemophilus influenzae	128	0
Cefixime	Haemophilus parainfluenzae	128	0
Cefixime	Klebsiella aerogenes	128	0
Cefixime	Klebsiella oxytoca	128	0
Cefixime	Klebsiella pneumoniae	128	0
Cefixime	Moraxella catarrhalis	128	0
Cefixime	Neisseria gonorrhoeae	128	0
Cefixime	Proteus mirabilis	128	0
Cefixime	Proteus vulgaris	128	0
Cefixime	Serratia marcescens	128	0
Cefixime	Staphylococcus aureus	128	286
Cefixime	Staphylococcus saprophyticus	128	1
Cefixime	Streptococcus agalactiae	128	0
Cefixime	Streptococcus pneumoniae	128	39
Cefixime	Streptococcus pyogenes	128	0
Cefixime	Yersinia enterocolitica	128	0
Cefixime	Enterobacter cloacae	256	0
Cefixime	Escherichia coli	256	1
Cefixime	Escherichia coli ATCC 25922	256	0
Cefixime	Escherichia coli NCTC 13846	256	0
Cefixime	Haemophilus influenzae	256	0
Cefixime	Haemophilus parainfluenzae	256	0
Cefixime	Klebsiella aerogenes	256	0
Cefixime	Klebsiella oxytoca	256	0
Cefixime	Klebsiella pneumoniae	256	0
Cefixime	Moraxella catarrhalis	256	0
Cefixime	Neisseria gonorrhoeae	256	0
Cefixime	Proteus mirabilis	256	0
Cefixime	Proteus vulgaris	256	0
Cefixime	Serratia marcescens	256	0
Cefixime	Staphylococcus aureus	256	4
Cefixime	Staphylococcus saprophyticus	256	0
Cefixime	Streptococcus agalactiae	256	0
Cefixime	Streptococcus pneumoniae	256	0
Cefixime	Streptococcus pyogenes	256	0
Cefixime	Yersinia enterocolitica	256	0
Cefixime	Enterobacter cloacae	512	0
Cefixime	Escherichia coli	512	1
Cefixime	Escherichia coli ATCC 25922	512	0
Cefixime	Escherichia coli NCTC 13846	512	0
Cefixime	Haemophilus influenzae	512	0
Cefixime	Haemophilus parainfluenzae	512	0
Cefixime	Klebsiella aerogenes	512	0
Cefixime	Klebsiella oxytoca	512	0
Cefixime	Klebsiella pneumoniae	512	0
Cefixime	Moraxella catarrhalis	512	0
Cefixime	Neisseria gonorrhoeae	512	0
Cefixime	Proteus mirabilis	512	0
Cefixime	Proteus vulgaris	512	0
Cefixime	Serratia marcescens	512	0
Cefixime	Staphylococcus aureus	512	0
Cefixime	Staphylococcus saprophyticus	512	0
Cefixime	Streptococcus agalactiae	512	0
Cefixime	Streptococcus pneumoniae	512	0
Cefixime	Streptococcus pyogenes	512	0
Cefixime	Yersinia enterocolitica	512	0
Cefoperazone-Sulbactam	Citrobacter braakii	0.002	0
Cefoperazone-Sulbactam	Haemophilus influenzae	0.002	0
Cefoperazone-Sulbactam	Hafnia alvei	0.002	0
Cefoperazone-Sulbactam	Morganella morganii	0.002	0
Cefoperazone-Sulbactam	Proteus penneri	0.002	0
Cefoperazone-Sulbactam	Providencia stuartii	0.002	0
Cefoperazone-Sulbactam	Serratia liquefaciens	0.002	0
Cefoperazone-Sulbactam	Staphylococcus aureus	0.002	0
Cefoperazone-Sulbactam	Stenotrophomonas maltophilia	0.002	0
Cefoperazone-Sulbactam	Streptococcus pneumoniae	0.002	0
Cefoperazone-Sulbactam	Citrobacter braakii	0.004	0
Cefoperazone-Sulbactam	Haemophilus influenzae	0.004	0
Cefoperazone-Sulbactam	Hafnia alvei	0.004	0
Cefoperazone-Sulbactam	Morganella morganii	0.004	0
Cefoperazone-Sulbactam	Proteus penneri	0.004	0
Cefoperazone-Sulbactam	Providencia stuartii	0.004	0
Cefoperazone-Sulbactam	Serratia liquefaciens	0.004	0
Cefoperazone-Sulbactam	Staphylococcus aureus	0.004	0
Cefoperazone-Sulbactam	Stenotrophomonas maltophilia	0.004	0
Cefoperazone-Sulbactam	Streptococcus pneumoniae	0.004	0
Cefoperazone-Sulbactam	Citrobacter braakii	0.008	0
Cefoperazone-Sulbactam	Haemophilus influenzae	0.008	0
Cefoperazone-Sulbactam	Hafnia alvei	0.008	0
Cefoperazone-Sulbactam	Morganella morganii	0.008	0
Cefoperazone-Sulbactam	Proteus penneri	0.008	0
Cefoperazone-Sulbactam	Providencia stuartii	0.008	0
Cefoperazone-Sulbactam	Serratia liquefaciens	0.008	0
Cefoperazone-Sulbactam	Staphylococcus aureus	0.008	0
Cefoperazone-Sulbactam	Stenotrophomonas maltophilia	0.008	0
Cefoperazone-Sulbactam	Streptococcus pneumoniae	0.008	0
Cefoperazone-Sulbactam	Citrobacter braakii	0.016	0
Cefoperazone-Sulbactam	Haemophilus influenzae	0.016	49
Cefoperazone-Sulbactam	Hafnia alvei	0.016	0
Cefoperazone-Sulbactam	Morganella morganii	0.016	0
Cefoperazone-Sulbactam	Proteus penneri	0.016	0
Cefoperazone-Sulbactam	Providencia stuartii	0.016	0
Cefoperazone-Sulbactam	Serratia liquefaciens	0.016	0
Cefoperazone-Sulbactam	Staphylococcus aureus	0.016	0
Cefoperazone-Sulbactam	Stenotrophomonas maltophilia	0.016	0
Cefoperazone-Sulbactam	Streptococcus pneumoniae	0.016	0
Cefoperazone-Sulbactam	Citrobacter braakii	0.03	0
Cefoperazone-Sulbactam	Haemophilus influenzae	0.03	71
Cefoperazone-Sulbactam	Hafnia alvei	0.03	0
Cefoperazone-Sulbactam	Morganella morganii	0.03	0
Cefoperazone-Sulbactam	Proteus penneri	0.03	0
Cefoperazone-Sulbactam	Providencia stuartii	0.03	0
Cefoperazone-Sulbactam	Serratia liquefaciens	0.03	0
Cefoperazone-Sulbactam	Staphylococcus aureus	0.03	9
Cefoperazone-Sulbactam	Stenotrophomonas maltophilia	0.03	1
Cefoperazone-Sulbactam	Streptococcus pneumoniae	0.03	76
Cefoperazone-Sulbactam	Citrobacter braakii	0.06	0
Cefoperazone-Sulbactam	Haemophilus influenzae	0.06	37
Cefoperazone-Sulbactam	Hafnia alvei	0.06	0
Cefoperazone-Sulbactam	Morganella morganii	0.06	0
Cefoperazone-Sulbactam	Proteus penneri	0.06	0
Cefoperazone-Sulbactam	Providencia stuartii	0.06	0
Cefoperazone-Sulbactam	Serratia liquefaciens	0.06	0
Cefoperazone-Sulbactam	Staphylococcus aureus	0.06	1
Cefoperazone-Sulbactam	Stenotrophomonas maltophilia	0.06	0
Cefoperazone-Sulbactam	Streptococcus pneumoniae	0.06	100
Cefoperazone-Sulbactam	Citrobacter braakii	0.125	0
Cefoperazone-Sulbactam	Haemophilus influenzae	0.125	17
Cefoperazone-Sulbactam	Hafnia alvei	0.125	0
Cefoperazone-Sulbactam	Morganella morganii	0.125	0
Cefoperazone-Sulbactam	Proteus penneri	0.125	0
Cefoperazone-Sulbactam	Providencia stuartii	0.125	0
Cefoperazone-Sulbactam	Serratia liquefaciens	0.125	0
Cefoperazone-Sulbactam	Staphylococcus aureus	0.125	0
Cefoperazone-Sulbactam	Stenotrophomonas maltophilia	0.125	0
Cefoperazone-Sulbactam	Streptococcus pneumoniae	0.125	13
Cefoperazone-Sulbactam	Citrobacter braakii	0.25	39
Cefoperazone-Sulbactam	Haemophilus influenzae	0.25	7
Cefoperazone-Sulbactam	Hafnia alvei	0.25	2
Cefoperazone-Sulbactam	Morganella morganii	0.25	38
Cefoperazone-Sulbactam	Proteus penneri	0.25	13
Cefoperazone-Sulbactam	Providencia stuartii	0.25	13
Cefoperazone-Sulbactam	Serratia liquefaciens	0.25	2
Cefoperazone-Sulbactam	Staphylococcus aureus	0.25	4
Cefoperazone-Sulbactam	Stenotrophomonas maltophilia	0.25	2
Cefoperazone-Sulbactam	Streptococcus pneumoniae	0.25	6
Cefoperazone-Sulbactam	Citrobacter braakii	0.5	45
Cefoperazone-Sulbactam	Haemophilus influenzae	0.5	5
Cefoperazone-Sulbactam	Hafnia alvei	0.5	4
Cefoperazone-Sulbactam	Morganella morganii	0.5	499
Cefoperazone-Sulbactam	Proteus penneri	0.5	28
Cefoperazone-Sulbactam	Providencia stuartii	0.5	51
Cefoperazone-Sulbactam	Serratia liquefaciens	0.5	22
Cefoperazone-Sulbactam	Staphylococcus aureus	0.5	18
Cefoperazone-Sulbactam	Stenotrophomonas maltophilia	0.5	9
Cefoperazone-Sulbactam	Streptococcus pneumoniae	0.5	5
Cefoperazone-Sulbactam	Citrobacter braakii	1	3
Cefoperazone-Sulbactam	Haemophilus influenzae	1	1
Cefoperazone-Sulbactam	Hafnia alvei	1	5
Cefoperazone-Sulbactam	Morganella morganii	1	989
Cefoperazone-Sulbactam	Proteus penneri	1	34
Cefoperazone-Sulbactam	Providencia stuartii	1	132
Cefoperazone-Sulbactam	Serratia liquefaciens	1	76
Cefoperazone-Sulbactam	Staphylococcus aureus	1	477
Cefoperazone-Sulbactam	Stenotrophomonas maltophilia	1	22
Cefoperazone-Sulbactam	Streptococcus pneumoniae	1	5
Cefoperazone-Sulbactam	Citrobacter braakii	2	4
Cefoperazone-Sulbactam	Haemophilus influenzae	2	0
Cefoperazone-Sulbactam	Hafnia alvei	2	5
Cefoperazone-Sulbactam	Morganella morganii	2	626
Cefoperazone-Sulbactam	Proteus penneri	2	5
Cefoperazone-Sulbactam	Providencia stuartii	2	176
Cefoperazone-Sulbactam	Serratia liquefaciens	2	24
Cefoperazone-Sulbactam	Staphylococcus aureus	2	244
Cefoperazone-Sulbactam	Stenotrophomonas maltophilia	2	15
Cefoperazone-Sulbactam	Streptococcus pneumoniae	2	3
Cefoperazone-Sulbactam	Citrobacter braakii	4	6
Cefoperazone-Sulbactam	Haemophilus influenzae	4	0
Cefoperazone-Sulbactam	Hafnia alvei	4	6
Cefoperazone-Sulbactam	Morganella morganii	4	296
Cefoperazone-Sulbactam	Proteus penneri	4	2
Cefoperazone-Sulbactam	Providencia stuartii	4	126
Cefoperazone-Sulbactam	Serratia liquefaciens	4	8
Cefoperazone-Sulbactam	Staphylococcus aureus	4	44
Cefoperazone-Sulbactam	Stenotrophomonas maltophilia	4	13
Cefoperazone-Sulbactam	Streptococcus pneumoniae	4	1
Cefoperazone-Sulbactam	Citrobacter braakii	8	4
Cefoperazone-Sulbactam	Haemophilus influenzae	8	0
Cefoperazone-Sulbactam	Hafnia alvei	8	26
Cefoperazone-Sulbactam	Morganella morganii	8	120
Cefoperazone-Sulbactam	Proteus penneri	8	1
Cefoperazone-Sulbactam	Providencia stuartii	8	159
Cefoperazone-Sulbactam	Serratia liquefaciens	8	2
Cefoperazone-Sulbactam	Staphylococcus aureus	8	3
Cefoperazone-Sulbactam	Stenotrophomonas maltophilia	8	2
Cefoperazone-Sulbactam	Streptococcus pneumoniae	8	1
Cefoperazone-Sulbactam	Citrobacter braakii	16	6
Cefoperazone-Sulbactam	Haemophilus influenzae	16	0
Cefoperazone-Sulbactam	Hafnia alvei	16	107
Cefoperazone-Sulbactam	Morganella morganii	16	38
Cefoperazone-Sulbactam	Proteus penneri	16	0
Cefoperazone-Sulbactam	Providencia stuartii	16	102
Cefoperazone-Sulbactam	Serratia liquefaciens	16	1
Cefoperazone-Sulbactam	Staphylococcus aureus	16	1
Cefoperazone-Sulbactam	Stenotrophomonas maltophilia	16	2
Cefoperazone-Sulbactam	Streptococcus pneumoniae	16	0
Cefoperazone-Sulbactam	Citrobacter braakii	32	6
Cefoperazone-Sulbactam	Haemophilus influenzae	32	0
Cefoperazone-Sulbactam	Hafnia alvei	32	11
Cefoperazone-Sulbactam	Morganella morganii	32	6
Cefoperazone-Sulbactam	Proteus penneri	32	0
Cefoperazone-Sulbactam	Providencia stuartii	32	33
Cefoperazone-Sulbactam	Serratia liquefaciens	32	0
Cefoperazone-Sulbactam	Staphylococcus aureus	32	0
Cefoperazone-Sulbactam	Stenotrophomonas maltophilia	32	1
Cefoperazone-Sulbactam	Streptococcus pneumoniae	32	0
Cefoperazone-Sulbactam	Citrobacter braakii	64	2
Cefoperazone-Sulbactam	Haemophilus influenzae	64	0
Cefoperazone-Sulbactam	Hafnia alvei	64	0
Cefoperazone-Sulbactam	Morganella morganii	64	5
Cefoperazone-Sulbactam	Proteus penneri	64	0
Cefoperazone-Sulbactam	Providencia stuartii	64	9
Cefoperazone-Sulbactam	Serratia liquefaciens	64	0
Cefoperazone-Sulbactam	Staphylococcus aureus	64	4
Cefoperazone-Sulbactam	Stenotrophomonas maltophilia	64	1
Cefoperazone-Sulbactam	Streptococcus pneumoniae	64	0
Cefoperazone-Sulbactam	Citrobacter braakii	128	0
Cefoperazone-Sulbactam	Haemophilus influenzae	128	0
Cefoperazone-Sulbactam	Hafnia alvei	128	0
Cefoperazone-Sulbactam	Morganella morganii	128	0
Cefoperazone-Sulbactam	Proteus penneri	128	0
Cefoperazone-Sulbactam	Providencia stuartii	128	0
Cefoperazone-Sulbactam	Serratia liquefaciens	128	0
Cefoperazone-Sulbactam	Staphylococcus aureus	128	0
Cefoperazone-Sulbactam	Stenotrophomonas maltophilia	128	0
Cefoperazone-Sulbactam	Streptococcus pneumoniae	128	0
Cefoperazone-Sulbactam	Citrobacter braakii	256	0
Cefoperazone-Sulbactam	Haemophilus influenzae	256	0
Cefoperazone-Sulbactam	Hafnia alvei	256	0
Cefoperazone-Sulbactam	Morganella morganii	256	0
Cefoperazone-Sulbactam	Proteus penneri	256	0
Cefoperazone-Sulbactam	Providencia stuartii	256	0
Cefoperazone-Sulbactam	Serratia liquefaciens	256	0
Cefoperazone-Sulbactam	Staphylococcus aureus	256	0
Cefoperazone-Sulbactam	Stenotrophomonas maltophilia	256	0
Cefoperazone-Sulbactam	Streptococcus pneumoniae	256	0
Cefoperazone-Sulbactam	Citrobacter braakii	512	0
Cefoperazone-Sulbactam	Haemophilus influenzae	512	0
Cefoperazone-Sulbactam	Hafnia alvei	512	0
Cefoperazone-Sulbactam	Morganella morganii	512	0
Cefoperazone-Sulbactam	Proteus penneri	512	0
Cefoperazone-Sulbactam	Providencia stuartii	512	0
Cefoperazone-Sulbactam	Serratia liquefaciens	512	0
Cefoperazone-Sulbactam	Staphylococcus aureus	512	0
Cefoperazone-Sulbactam	Stenotrophomonas maltophilia	512	0
Cefoperazone-Sulbactam	Streptococcus pneumoniae	512	0
Cefoperazone	Acinetobacter baumannii	0.002	0
Cefoperazone	Citrobacter braakii	0.002	0
Cefoperazone	Enterobacter cloacae	0.002	0
Cefoperazone	Escherichia coli	0.002	0
Cefoperazone	Haemophilus influenzae	0.002	0
Cefoperazone	Hafnia alvei	0.002	0
Cefoperazone	Klebsiella oxytoca	0.002	0
Cefoperazone	Klebsiella pneumoniae	0.002	0
Cefoperazone	Moraxella catarrhalis	0.002	0
Cefoperazone	Morganella morganii	0.002	0
Cefoperazone	Proteus mirabilis	0.002	0
Cefoperazone	Proteus penneri	0.002	0
Cefoperazone	Proteus vulgaris	0.002	0
Cefoperazone	Providencia stuartii	0.002	0
Cefoperazone	Salmonella enterica	0.002	0
Cefoperazone	Salmonella Enteritidis	0.002	0
Cefoperazone	Salmonella Typhi	0.002	0
Cefoperazone	Serratia liquefaciens	0.002	0
Cefoperazone	Serratia marcescens	0.002	0
Cefoperazone	Staphylococcus aureus	0.002	0
Cefoperazone	Stenotrophomonas maltophilia	0.002	0
Cefoperazone	Streptococcus pneumoniae	0.002	0
Cefoperazone	Streptococcus uberis	0.002	0
Cefoperazone	Yersinia enterocolitica	0.002	0
Cefoperazone	Acinetobacter baumannii	0.004	0
Cefoperazone	Citrobacter braakii	0.004	0
Cefoperazone	Enterobacter cloacae	0.004	0
Cefoperazone	Escherichia coli	0.004	0
Cefoperazone	Haemophilus influenzae	0.004	0
Cefoperazone	Hafnia alvei	0.004	0
Cefoperazone	Klebsiella oxytoca	0.004	0
Cefoperazone	Klebsiella pneumoniae	0.004	0
Cefoperazone	Moraxella catarrhalis	0.004	0
Cefoperazone	Morganella morganii	0.004	0
Cefoperazone	Proteus mirabilis	0.004	0
Cefoperazone	Proteus penneri	0.004	0
Cefoperazone	Proteus vulgaris	0.004	0
Cefoperazone	Providencia stuartii	0.004	0
Cefoperazone	Salmonella enterica	0.004	0
Cefoperazone	Salmonella Enteritidis	0.004	0
Cefoperazone	Salmonella Typhi	0.004	0
Cefoperazone	Serratia liquefaciens	0.004	0
Cefoperazone	Serratia marcescens	0.004	0
Cefoperazone	Staphylococcus aureus	0.004	0
Cefoperazone	Stenotrophomonas maltophilia	0.004	0
Cefoperazone	Streptococcus pneumoniae	0.004	0
Cefoperazone	Streptococcus uberis	0.004	0
Cefoperazone	Yersinia enterocolitica	0.004	0
Cefoperazone	Acinetobacter baumannii	0.008	0
Cefoperazone	Citrobacter braakii	0.008	0
Cefoperazone	Enterobacter cloacae	0.008	0
Cefoperazone	Escherichia coli	0.008	0
Cefoperazone	Haemophilus influenzae	0.008	0
Cefoperazone	Hafnia alvei	0.008	0
Cefoperazone	Klebsiella oxytoca	0.008	0
Cefoperazone	Klebsiella pneumoniae	0.008	0
Cefoperazone	Moraxella catarrhalis	0.008	0
Cefoperazone	Morganella morganii	0.008	0
Cefoperazone	Proteus mirabilis	0.008	0
Cefoperazone	Proteus penneri	0.008	0
Cefoperazone	Proteus vulgaris	0.008	0
Cefoperazone	Providencia stuartii	0.008	0
Cefoperazone	Salmonella enterica	0.008	0
Cefoperazone	Salmonella Enteritidis	0.008	0
Cefoperazone	Salmonella Typhi	0.008	0
Cefoperazone	Serratia liquefaciens	0.008	0
Cefoperazone	Serratia marcescens	0.008	0
Cefoperazone	Staphylococcus aureus	0.008	0
Cefoperazone	Stenotrophomonas maltophilia	0.008	0
Cefoperazone	Streptococcus pneumoniae	0.008	0
Cefoperazone	Streptococcus uberis	0.008	0
Cefoperazone	Yersinia enterocolitica	0.008	0
Cefoperazone	Acinetobacter baumannii	0.016	0
Cefoperazone	Citrobacter braakii	0.016	0
Cefoperazone	Enterobacter cloacae	0.016	0
Cefoperazone	Escherichia coli	0.016	0
Cefoperazone	Haemophilus influenzae	0.016	45
Cefoperazone	Hafnia alvei	0.016	0
Cefoperazone	Klebsiella oxytoca	0.016	0
Cefoperazone	Klebsiella pneumoniae	0.016	0
Cefoperazone	Moraxella catarrhalis	0.016	0
Cefoperazone	Morganella morganii	0.016	0
Cefoperazone	Proteus mirabilis	0.016	0
Cefoperazone	Proteus penneri	0.016	0
Cefoperazone	Proteus vulgaris	0.016	0
Cefoperazone	Providencia stuartii	0.016	0
Cefoperazone	Salmonella enterica	0.016	0
Cefoperazone	Salmonella Enteritidis	0.016	0
Cefoperazone	Salmonella Typhi	0.016	0
Cefoperazone	Serratia liquefaciens	0.016	0
Cefoperazone	Serratia marcescens	0.016	0
Cefoperazone	Staphylococcus aureus	0.016	0
Cefoperazone	Stenotrophomonas maltophilia	0.016	0
Cefoperazone	Streptococcus pneumoniae	0.016	0
Cefoperazone	Streptococcus uberis	0.016	0
Cefoperazone	Yersinia enterocolitica	0.016	0
Cefoperazone	Acinetobacter baumannii	0.03	0
Cefoperazone	Citrobacter braakii	0.03	0
Cefoperazone	Enterobacter cloacae	0.03	0
Cefoperazone	Escherichia coli	0.03	0
Cefoperazone	Haemophilus influenzae	0.03	106
Cefoperazone	Hafnia alvei	0.03	0
Cefoperazone	Klebsiella oxytoca	0.03	0
Cefoperazone	Klebsiella pneumoniae	0.03	0
Cefoperazone	Moraxella catarrhalis	0.03	0
Cefoperazone	Morganella morganii	0.03	0
Cefoperazone	Proteus mirabilis	0.03	0
Cefoperazone	Proteus penneri	0.03	0
Cefoperazone	Proteus vulgaris	0.03	0
Cefoperazone	Providencia stuartii	0.03	0
Cefoperazone	Salmonella enterica	0.03	0
Cefoperazone	Salmonella Enteritidis	0.03	0
Cefoperazone	Salmonella Typhi	0.03	0
Cefoperazone	Serratia liquefaciens	0.03	0
Cefoperazone	Serratia marcescens	0.03	0
Cefoperazone	Staphylococcus aureus	0.03	0
Cefoperazone	Stenotrophomonas maltophilia	0.03	0
Cefoperazone	Streptococcus pneumoniae	0.03	79
Cefoperazone	Streptococcus uberis	0.03	0
Cefoperazone	Yersinia enterocolitica	0.03	0
Cefoperazone	Acinetobacter baumannii	0.06	1
Cefoperazone	Citrobacter braakii	0.06	0
Cefoperazone	Enterobacter cloacae	0.06	1
Cefoperazone	Escherichia coli	0.06	22
Cefoperazone	Haemophilus influenzae	0.06	18
Cefoperazone	Hafnia alvei	0.06	0
Cefoperazone	Klebsiella oxytoca	0.06	0
Cefoperazone	Klebsiella pneumoniae	0.06	0
Cefoperazone	Moraxella catarrhalis	0.06	0
Cefoperazone	Morganella morganii	0.06	0
Cefoperazone	Proteus mirabilis	0.06	0
Cefoperazone	Proteus penneri	0.06	0
Cefoperazone	Proteus vulgaris	0.06	0
Cefoperazone	Providencia stuartii	0.06	0
Cefoperazone	Salmonella enterica	0.06	0
Cefoperazone	Salmonella Enteritidis	0.06	0
Cefoperazone	Salmonella Typhi	0.06	0
Cefoperazone	Serratia liquefaciens	0.06	0
Cefoperazone	Serratia marcescens	0.06	0
Cefoperazone	Staphylococcus aureus	0.06	4
Cefoperazone	Stenotrophomonas maltophilia	0.06	0
Cefoperazone	Streptococcus pneumoniae	0.06	96
Cefoperazone	Streptococcus uberis	0.06	5
Cefoperazone	Yersinia enterocolitica	0.06	3
Cefoperazone	Acinetobacter baumannii	0.125	0
Cefoperazone	Citrobacter braakii	0.125	0
Cefoperazone	Enterobacter cloacae	0.125	5
Cefoperazone	Escherichia coli	0.125	122
Cefoperazone	Haemophilus influenzae	0.125	6
Cefoperazone	Hafnia alvei	0.125	0
Cefoperazone	Klebsiella oxytoca	0.125	0
Cefoperazone	Klebsiella pneumoniae	0.125	3
Cefoperazone	Moraxella catarrhalis	0.125	0
Cefoperazone	Morganella morganii	0.125	0
Cefoperazone	Proteus mirabilis	0.125	0
